代码,简称,日期,开盘价(元),收盘价(元),成交金额(元)
600004.SH,白云机场,2008-07-21,7.8939,8.154,22864092
600004.SH,白云机场,2008-07-22,8.154,8.1922,21452616
600004.SH,白云机场,2008-07-23,8.2381,8.1693,18752877
600004.SH,白云机场,2008-07-24,8.1999,8.3911,23687714
600004.SH,白云机场,2008-07-25,8.3376,8.2381,14766583
600004.SH,白云机场,2008-07-28,8.3299,8.5671,52413633
600004.SH,白云机场,2008-07-29,8.4906,8.5135,38651074
600004.SH,白云机场,2008-07-30,8.6588,8.5212,17053124
600004.SH,白云机场,2008-07-31,8.5365,8.2611,26212170
600004.SH,白云机场,2008-08-01,8.1158,8.4676,15314151
600004.SH,白云机场,2008-08-04,8.46,8.4217,17936083
600004.SH,白云机场,2008-08-05,8.4217,8.3984,14053126
600004.SH,白云机场,2008-08-06,8.4762,8.8183,49898982
600004.SH,白云机场,2008-08-07,8.7872,8.8727,29188341
600004.SH,白云机场,2008-08-08,8.9039,8.3517,37936506
600004.SH,白云机场,2008-08-11,8.4451,8.7094,67625720
600004.SH,白云机场,2008-08-12,8.5539,9.316,100824914
600004.SH,白云机场,2008-08-13,9.2538,9.3316,109658683
600004.SH,白云机场,2008-08-14,9.2538,9.2071,48796517
600004.SH,白云机场,2008-08-15,9.2693,9.6115,76541512
600004.SH,白云机场,2008-08-18,9.6582,9.2227,62140575
600004.SH,白云机场,2008-08-19,9.1216,9.697,82062467
600004.SH,白云机场,2008-08-20,9.6426,10.0859,154517004
600004.SH,白云机场,2008-08-21,9.9459,9.5493,91658255
600004.SH,白云机场,2008-08-22,9.5882,9.2927,70692801
600004.SH,白云机场,2008-08-25,9.1371,9.3316,30399183
600004.SH,白云机场,2008-08-26,9.0983,9.0516,33659364
600004.SH,白云机场,2008-08-27,8.9272,9.106,27598723
600004.SH,白云机场,2008-08-28,8.9816,8.7094,32622361
600004.SH,白云机场,2008-08-29,8.7172,9.0672,29093477
600004.SH,白云机场,2008-09-01,9.0594,9.3238,40784027
600004.SH,白云机场,2008-09-02,9.2227,9.3393,43678917
600004.SH,白云机场,2008-09-03,9.1916,9.0905,37120868
600004.SH,白云机场,2008-09-04,8.9116,9.0127,21903003
600004.SH,白云机场,2008-09-05,8.7561,8.585,17391283
600004.SH,白云机场,2008-09-08,8.5617,8.0873,29792050
600004.SH,白云机场,2008-09-09,8.0718,8.2351,13185802
600004.SH,白云机场,2008-09-10,8.204,8.3129,10181683
600004.SH,白云机场,2008-09-11,8.3595,8.2351,9435601
600004.SH,白云机场,2008-09-12,8.2351,8.5228,14336905
600004.SH,白云机场,2008-09-16,8.4762,8.6939,30263390
600004.SH,白云机场,2008-09-17,8.6161,8.7406,26120865
600004.SH,白云机场,2008-09-18,8.6317,8.7094,40333680
600004.SH,白云机场,2008-09-19,9.4093,9.5804,212221281
600004.SH,白云机场,2008-09-22,9.7126,9.8837,191031937
600004.SH,白云机场,2008-09-23,9.4093,9.1838,43254509
600004.SH,白云机场,2008-09-24,9.0905,9.5182,26946477
600004.SH,白云机场,2008-09-25,9.4249,9.5882,50370035
600004.SH,白云机场,2008-09-26,9.6815,9.6659,37900446
600004.SH,白云机场,2008-10-06,9.9848,9.3471,14949657
600004.SH,白云机场,2008-10-07,9.1838,9.3704,17190744
600004.SH,白云机场,2008-10-08,9.2538,9.386,23243887
600004.SH,白云机场,2008-10-09,9.6037,9.3238,13197027
600004.SH,白云机场,2008-10-10,9.0205,9.106,39248289
600004.SH,白云机场,2008-10-13,8.9427,8.9738,48479862
600004.SH,白云机场,2008-10-14,9.1216,8.6006,30923162
600004.SH,白云机场,2008-10-15,8.5928,8.7483,15957119
600004.SH,白云机场,2008-10-16,8.4762,8.0096,34613001
600004.SH,白云机场,2008-10-17,8.0407,7.2397,66328538
600004.SH,白云机场,2008-10-20,7.0064,7.0842,53098548
600004.SH,白云机场,2008-10-21,7.092,7.0764,46344006
600004.SH,白云机场,2008-10-22,7.0764,6.9287,30673173
600004.SH,白云机场,2008-10-23,6.7809,6.952,17374101
600004.SH,白云机场,2008-10-24,6.9987,6.7032,29819151
600004.SH,白云机场,2008-10-27,6.5243,6.0577,24432077
600004.SH,白云机场,2008-10-28,5.9877,6.221,30848436
600004.SH,白云机场,2008-10-29,6.3377,6.1044,34873103
600004.SH,白云机场,2008-10-30,6.0966,5.8011,69188800
600004.SH,白云机场,2008-10-31,5.7467,5.5756,60895911
600004.SH,白云机场,2008-11-03,5.56,5.5445,15908944
600004.SH,白云机场,2008-11-04,5.5289,5.63,14266070
600004.SH,白云机场,2008-11-05,5.63,6.0033,44656266
600004.SH,白云机场,2008-11-06,5.8011,5.8555,12406342
600004.SH,白云机场,2008-11-07,5.7933,5.9022,21150329
600004.SH,白云机场,2008-11-10,5.9877,6.1744,86680236
600004.SH,白云机场,2008-11-11,6.0266,5.8789,61483735
600004.SH,白云机场,2008-11-12,5.8011,5.8244,29810164
600004.SH,白云机场,2008-11-13,5.7778,6.0266,66725155
600004.SH,白云机场,2008-11-14,6.0733,6.4154,83255762
600004.SH,白云机场,2008-11-17,6.4077,6.6487,103334639
600004.SH,白云机场,2008-11-18,6.5321,6.0033,76243631
600004.SH,白云机场,2008-11-19,5.9566,6.3999,61816920
600004.SH,白云机场,2008-11-20,6.2444,6.0733,80726571
600004.SH,白云机场,2008-11-21,5.9411,5.9566,55233238
600004.SH,白云机场,2008-11-24,5.9489,5.63,37176214
600004.SH,白云机场,2008-11-25,5.7078,5.63,33253620
600004.SH,白云机场,2008-11-26,5.6223,5.6922,23400890
600004.SH,白云机场,2008-11-27,6.0577,5.6767,93987197
600004.SH,白云机场,2008-11-28,5.5834,5.3423,89502486
600004.SH,白云机场,2008-12-01,5.2645,5.3501,59076571
600004.SH,白云机场,2008-12-02,5.2179,5.4279,52216194
600004.SH,白云机场,2008-12-03,5.459,5.7856,88901766
600004.SH,白云机场,2008-12-04,5.8633,5.8711,168462738
600004.SH,白云机场,2008-12-05,5.7856,5.8944,96165568
600004.SH,白云机场,2008-12-08,6.0266,6.1744,172841664
600004.SH,白云机场,2008-12-09,6.1744,6.0733,184012180
600004.SH,白云机场,2008-12-10,6.0422,6.1199,191541024
600004.SH,白云机场,2008-12-11,6.1277,6.0733,182036428
600004.SH,白云机场,2008-12-12,5.9722,5.5678,110644313
600004.SH,白云机场,2008-12-15,5.6767,5.5912,68165575
600004.SH,白云机场,2008-12-16,5.5445,5.6067,59745324
600004.SH,白云机场,2008-12-17,5.6456,5.7856,98716693
600004.SH,白云机场,2008-12-18,5.7467,6.0422,111524431
600004.SH,白云机场,2008-12-19,6.1044,6.1355,192282148
600004.SH,白云机场,2008-12-22,6.1588,6.05,103334535
600004.SH,白云机场,2008-12-23,6.0033,6.2521,268084146
600004.SH,白云机场,2008-12-24,6.2055,6.0344,130547969
600004.SH,白云机场,2008-12-25,6.0266,5.8011,94767223
600004.SH,白云机场,2008-12-26,5.7778,5.6767,65875005
600004.SH,白云机场,2008-12-29,5.6611,5.6223,61745769
600004.SH,白云机场,2008-12-30,5.6145,5.5134,53856696
600004.SH,白云机场,2008-12-31,5.5289,5.4823,30938842
600004.SH,白云机场,2009-01-05,5.5678,5.6611,41653948
600004.SH,白云机场,2009-01-06,5.63,5.9022,117829616
600004.SH,白云机场,2009-01-07,5.8711,5.8555,66974893
600004.SH,白云机场,2009-01-08,5.7622,5.6845,46445025
600004.SH,白云机场,2009-01-09,5.6845,5.8633,61860758
600004.SH,白云机场,2009-01-12,5.8322,5.8478,72166634
600004.SH,白云机场,2009-01-13,5.7933,5.7622,59472090
600004.SH,白云机场,2009-01-14,5.7389,5.8867,90696191
600004.SH,白云机场,2009-01-15,5.8167,5.8711,100436732
600004.SH,白云机场,2009-01-16,5.91,6.0422,139956785
600004.SH,白云机场,2009-01-19,6.0733,6.0344,81989504
600004.SH,白云机场,2009-01-20,6.0033,6.1044,47763526
600004.SH,白云机场,2009-01-21,6.0344,6.0266,60585837
600004.SH,白云机场,2009-01-22,6.0811,6.1355,42314825
600004.SH,白云机场,2009-01-23,6.1199,6.1199,40717673
600004.SH,白云机场,2009-02-02,6.1355,6.2288,67432711
600004.SH,白云机场,2009-02-03,6.2288,6.6565,172676697
600004.SH,白云机场,2009-02-04,6.6876,6.8665,186517984
600004.SH,白云机场,2009-02-05,6.882,6.7187,120018586
600004.SH,白云机场,2009-02-06,6.7265,6.9909,94671715
600004.SH,白云机场,2009-02-09,7.0609,7.0609,130795115
600004.SH,白云机场,2009-02-10,7.0375,6.9442,167249314
600004.SH,白云机场,2009-02-11,6.8043,7.3175,217290996
600004.SH,白云机场,2009-02-12,7.2164,7.2475,267640371
600004.SH,白云机场,2009-02-13,7.2397,7.4419,189297240
600004.SH,白云机场,2009-02-16,7.4652,7.5352,212963828
600004.SH,白云机场,2009-02-17,7.543,7.1853,185924601
600004.SH,白云机场,2009-02-18,7.0375,6.8431,163662697
600004.SH,白云机场,2009-02-19,6.9209,6.8587,119025663
600004.SH,白云机场,2009-02-20,6.8587,7.1231,129487720
600004.SH,白云机场,2009-02-23,7.1153,7.232,201614502
600004.SH,白云机场,2009-02-24,7.1542,6.8276,156790565
600004.SH,白云机场,2009-02-25,6.9209,6.7187,139972145
600004.SH,白云机场,2009-02-26,6.7109,6.3532,88592723
600004.SH,白云机场,2009-02-27,6.3455,6.3221,67406359
600004.SH,白云机场,2009-03-02,6.2755,6.3377,60140789
600004.SH,白云机场,2009-03-03,6.2055,6.3221,40671827
600004.SH,白云机场,2009-03-04,6.3766,6.6487,90350333
600004.SH,白云机场,2009-03-05,6.6721,6.6332,103452765
600004.SH,白云机场,2009-03-06,6.5632,6.6876,79736829
600004.SH,白云机场,2009-03-09,6.7032,6.6176,94738497
600004.SH,白云机场,2009-03-10,6.571,6.7032,55557768
600004.SH,白云机场,2009-03-11,6.7965,6.6798,111279133
600004.SH,白云机场,2009-03-12,6.6098,6.5787,60525391
600004.SH,白云机场,2009-03-13,6.6721,6.431,78460409
600004.SH,白云机场,2009-03-16,6.4465,6.6332,48580111
600004.SH,白云机场,2009-03-17,6.5787,6.8043,92071730
600004.SH,白云机场,2009-03-18,6.8198,6.8198,93950186
600004.SH,白云机场,2009-03-19,6.8276,6.9287,109247588
600004.SH,白云机场,2009-03-20,6.9365,6.8276,81705029
600004.SH,白云机场,2009-03-23,6.8431,6.9442,85420421
600004.SH,白云机场,2009-03-24,7.0298,7.092,135220064
600004.SH,白云机场,2009-03-25,7.0064,6.8509,94465031
600004.SH,白云机场,2009-03-26,6.882,7.0298,84759864
600004.SH,白云机场,2009-03-27,7.0375,7.1464,111928279
600004.SH,白云机场,2009-03-30,7.1542,6.9987,112015380
600004.SH,白云机场,2009-03-31,6.8509,7.0142,87806749
600004.SH,白云机场,2009-04-01,7.0375,7.1697,131282804
600004.SH,白云机场,2009-04-02,7.1697,7.0998,232296144
600004.SH,白云机场,2009-04-03,7.1464,6.9909,163326515
600004.SH,白云机场,2009-04-07,6.9987,7.0453,67992765
600004.SH,白云机场,2009-04-08,7.0064,6.812,103684426
600004.SH,白云机场,2009-04-09,6.7965,6.8898,64042756
600004.SH,白云机场,2009-04-10,6.9209,7.0453,81608361
600004.SH,白云机场,2009-04-13,7.0609,7.1464,148510161
600004.SH,白云机场,2009-04-14,7.1309,7.1542,187761429
600004.SH,白云机场,2009-04-15,7.1542,7.162,128035129
600004.SH,白云机场,2009-04-16,7.1853,7.3719,242536280
600004.SH,白云机场,2009-04-17,7.3797,7.2475,157320820
600004.SH,白云机场,2009-04-20,7.2164,7.4186,147844310
600004.SH,白云机场,2009-04-21,7.3019,7.3564,120933292
600004.SH,白云机场,2009-04-22,7.3875,7.1309,227959912
600004.SH,白云机场,2009-04-23,7.0842,7.1075,97454546
600004.SH,白云机场,2009-04-24,7.1386,7.0142,73761435
600004.SH,白云机场,2009-04-27,7.022,6.8509,76937360
600004.SH,白云机场,2009-04-28,6.8198,6.7576,88194264
600004.SH,白云机场,2009-04-29,6.7498,6.882,95271512
600004.SH,白云机场,2009-04-30,6.882,6.8587,127359884
600004.SH,白云机场,2009-05-04,6.8587,7.0375,145205420
600004.SH,白云机场,2009-05-05,7.0686,7.0609,163760330
600004.SH,白云机场,2009-05-06,7.0531,7.1153,155674327
600004.SH,白云机场,2009-05-07,7.1464,6.9987,152038495
600004.SH,白云机场,2009-05-08,6.9909,7.1309,177584501
600004.SH,白云机场,2009-05-11,7.1231,6.9442,197055278
600004.SH,白云机场,2009-05-12,6.8665,7.022,93014293
600004.SH,白云机场,2009-05-13,7.022,7.1309,122993166
600004.SH,白云机场,2009-05-14,7.0764,7.1386,141892623
600004.SH,白云机场,2009-05-15,7.1775,7.0764,113852741
600004.SH,白云机场,2009-05-18,7.0531,7.0453,82454844
600004.SH,白云机场,2009-05-19,7.0686,7.0375,118682215
600004.SH,白云机场,2009-05-20,7.0453,6.9287,119306964
600004.SH,白云机场,2009-05-21,6.9287,6.8431,97330052
600004.SH,白云机场,2009-05-22,6.8354,7.0375,122888195
600004.SH,白云机场,2009-05-25,6.9287,6.9598,160453858
600004.SH,白云机场,2009-05-26,6.9909,7.0609,247199844
600004.SH,白云机场,2009-05-27,7.0686,7.022,89469667
600004.SH,白云机场,2009-06-01,7.0609,7.1386,166184993
600004.SH,白云机场,2009-06-02,7.162,7.1231,141132318
600004.SH,白云机场,2009-06-03,7.1386,7.232,179346149
600004.SH,白云机场,2009-06-04,7.1931,7.162,130821259
600004.SH,白云机场,2009-06-05,7.2008,7.1309,139254643
600004.SH,白云机场,2009-06-08,7.1386,7.1931,98275493
600004.SH,白云机场,2009-06-09,7.1931,7.2164,138286160
600004.SH,白云机场,2009-06-10,7.2242,7.4264,355639379
600004.SH,白云机场,2009-06-11,7.3875,7.2475,214184945
600004.SH,白云机场,2009-06-12,7.2475,7.1386,119931587
600004.SH,白云机场,2009-06-15,7.1309,7.2242,88342810
600004.SH,白云机场,2009-06-16,7.1775,7.2397,89603197
600004.SH,白云机场,2009-06-17,7.2086,7.333,130075527
600004.SH,白云机场,2009-06-18,7.3564,7.3564,132389744
600004.SH,白云机场,2009-06-22,7.6596,7.4497,300316980
600004.SH,白云机场,2009-06-23,7.3486,7.5741,295444151
600004.SH,白云机场,2009-06-24,7.5508,7.7841,313621808
600004.SH,白云机场,2009-06-25,7.7607,7.6441,177264343
600004.SH,白云机场,2009-06-26,7.683,7.5819,88997664
600004.SH,白云机场,2009-06-29,7.5819,7.6052,104665406
600004.SH,白云机场,2009-06-30,7.6052,7.4419,107714840
600004.SH,白云机场,2009-07-01,7.4419,7.4808,131444842
600004.SH,白云机场,2009-07-02,7.5041,7.5041,147169311
600004.SH,白云机场,2009-07-03,7.4419,7.5897,137297183
600004.SH,白云机场,2009-07-06,7.5974,7.6908,158822320
600004.SH,白云机场,2009-07-07,7.7219,7.6674,153541053
600004.SH,白云机场,2009-07-08,7.6285,7.5819,126042558
600004.SH,白云机场,2009-07-09,7.5663,7.7063,153063177
600004.SH,白云机场,2009-07-10,7.7374,7.6752,155976740
600004.SH,白云机场,2009-07-13,7.683,7.7607,197651501
600004.SH,白云机场,2009-07-14,7.7996,7.9318,181476154
600004.SH,白云机场,2009-07-15,7.9551,7.9163,210335965
600004.SH,白云机场,2009-07-16,7.9318,7.8307,155393289
600004.SH,白云机场,2009-07-17,7.8307,7.8074,139626048
600004.SH,白云机场,2009-07-20,7.8696,8.1029,246575456
600004.SH,白云机场,2009-07-21,8.1029,7.924,179378561
600004.SH,白云机场,2009-07-22,7.924,8.0018,145647408
600004.SH,白云机场,2009-07-23,8.0096,7.9863,128063797
600004.SH,白云机场,2009-07-24,8.0018,7.9007,157523151
600004.SH,白云机场,2009-07-27,7.9163,8.1107,235885336
600004.SH,白云机场,2009-07-28,8.1107,8.1184,181935506
600004.SH,白云机场,2009-07-29,8.1029,7.7374,235668361
600004.SH,白云机场,2009-07-30,7.7452,7.7841,143243995
600004.SH,白云机场,2009-07-31,7.8618,8.0096,216586470
600004.SH,白云机场,2009-08-03,8.0329,8.2506,240717456
600004.SH,白云机场,2009-08-04,8.2351,8.2895,242195824
600004.SH,白云机场,2009-08-05,8.3828,8.5306,498456848
600004.SH,白云机场,2009-08-06,8.5306,8.3805,258639985
600004.SH,白云机场,2009-08-07,8.3252,8.0567,233610563
600004.SH,白云机场,2009-08-10,8.1515,8.112,139545158
600004.SH,白云机场,2009-08-11,8.1278,8.0883,110371910
600004.SH,白云机场,2009-08-12,8.0567,7.7328,153362145
600004.SH,白云机场,2009-08-13,7.8118,7.8276,118653803
600004.SH,白云机场,2009-08-14,7.8434,7.4801,114985119
600004.SH,白云机场,2009-08-17,7.4248,7.2115,128119036
600004.SH,白云机场,2009-08-18,7.1878,7.3537,76257175
600004.SH,白云机场,2009-08-19,7.3616,7.014,96083453
600004.SH,白云机场,2009-08-20,7.0219,7.1799,95582720
600004.SH,白云机场,2009-08-21,7.1799,7.2431,98960180
600004.SH,白云机场,2009-08-24,7.2352,7.2589,87236361
600004.SH,白云机场,2009-08-25,7.2194,7.0772,94841126
600004.SH,白云机场,2009-08-26,7.0456,7.251,114626387
600004.SH,白云机场,2009-08-27,7.2352,7.4564,225442506
600004.SH,白云机场,2009-08-28,7.4011,7.2352,130708095
600004.SH,白云机场,2009-08-31,7.1167,6.7692,119718638
600004.SH,白云机场,2009-09-01,6.7613,6.7929,73342258
600004.SH,白云机场,2009-09-02,6.7771,6.8245,53361028
600004.SH,白云机场,2009-09-03,6.8245,7.0377,111255581
600004.SH,白云机场,2009-09-04,6.9982,7.0456,94838461
600004.SH,白云机场,2009-09-07,7.093,7.0456,90629357
600004.SH,白云机场,2009-09-08,7.0377,7.093,73781544
600004.SH,白云机场,2009-09-09,7.093,7.1325,81088664
600004.SH,白云机场,2009-09-10,7.1325,7.0614,59471935
600004.SH,白云机场,2009-09-11,7.0298,7.1325,62383632
600004.SH,白云机场,2009-09-14,7.1562,7.251,96374383
600004.SH,白云机场,2009-09-15,7.251,7.2984,104163268
600004.SH,白云机场,2009-09-16,7.2905,7.1878,81518876
600004.SH,白云机场,2009-09-17,7.2036,7.3221,93882714
600004.SH,白云机场,2009-09-18,7.33,7.1325,105864235
600004.SH,白云机场,2009-09-21,7.0851,7.1799,68648313
600004.SH,白云机场,2009-09-22,7.1404,7.2826,125026672
600004.SH,白云机场,2009-09-23,7.2905,7.0772,116940481
600004.SH,白云机场,2009-09-24,7.0298,7.0061,64205706
600004.SH,白云机场,2009-09-25,7.0219,6.9825,38511843
600004.SH,白云机场,2009-09-28,7.014,6.8008,48582785
600004.SH,白云机场,2009-09-29,6.8324,6.7455,43597022
600004.SH,白云机场,2009-09-30,6.785,6.8482,43818028
600004.SH,白云机场,2009-10-09,6.943,7.0772,58970679
600004.SH,白云机场,2009-10-12,7.0851,7.0219,39975235
600004.SH,白云机场,2009-10-13,6.9825,7.093,57440014
600004.SH,白云机场,2009-10-14,7.093,7.1799,66141419
600004.SH,白云机场,2009-10-15,7.1878,7.1957,56482569
600004.SH,白云机场,2009-10-16,7.1957,7.2826,99252505
600004.SH,白云机场,2009-10-19,7.2747,7.33,89915916
600004.SH,白云机场,2009-10-20,7.3616,7.3458,128054628
600004.SH,白云机场,2009-10-21,7.3379,7.2984,72447161
600004.SH,白云机场,2009-10-22,7.2589,7.33,61374754
600004.SH,白云机场,2009-10-23,7.3537,7.4327,116764678
600004.SH,白云机场,2009-10-26,7.4406,7.4643,85450040
600004.SH,白云机场,2009-10-27,7.3932,7.33,134748770
600004.SH,白云机场,2009-10-28,7.3142,7.4327,90404212
600004.SH,白云机场,2009-10-29,7.33,7.2194,91441925
600004.SH,白云机场,2009-10-30,7.2826,7.2431,54706807
600004.SH,白云机场,2009-11-02,7.1167,7.3458,73939376
600004.SH,白云机场,2009-11-03,7.3379,7.4722,131668178
600004.SH,白云机场,2009-11-04,7.488,7.4564,80426720
600004.SH,白云机场,2009-11-05,7.4643,7.6064,144714658
600004.SH,白云机场,2009-11-06,7.6617,7.567,116563477
600004.SH,白云机场,2009-11-09,7.5828,7.6064,71876200
600004.SH,白云机场,2009-11-10,7.6459,7.8197,163313413
600004.SH,白云机场,2009-11-11,7.7565,7.796,78991136
600004.SH,白云机场,2009-11-12,7.8118,7.7249,79328919
600004.SH,白云机场,2009-11-13,7.7091,7.6696,104259873
600004.SH,白云机场,2009-11-16,7.7012,7.8987,156248726
600004.SH,白云机场,2009-11-17,7.8987,7.8355,89490598
600004.SH,白云机场,2009-11-18,7.8434,7.8987,110297202
600004.SH,白云机场,2009-11-19,7.8987,7.954,136869456
